Video ID,Age,Gender,Ethnicity,chills Binary,chills Binary,Chills #,Chill Intensity,Timings,Daily Chills,NIO_Openess,Prior exposure,Sleppiness,Pre-Pleasure,Prepleasure /2 arrondi,Prepleasure /2,Post-Pleasure,Pre Calm,Pre-calm/2,Pre-calm/2 (rounded),Post Calm,Pre NEO,Post NEO,Diff NEO,Total NEO,Emotion drift,Direction,,,Tan inverse,Calm Diff,Pleasure Diff,,Tan inverse,
C1ZL5AxmK_A,48,male,White,1,TRUE,4,2,"69.08,106.29,145.72,228.41",1,1,Unsure,7,6,4,3,3,1,0.5,0,3,-3,1,4,-2,2.5,0,,,0,2.5,0,FALSE,0,Down
C1ZL5AxmK_A,19,male,White,0,FALSE,0,0,,3,3,No,8,6,4,3,2,7,3.5,2,3,7,11,4,18,1.118033989,-2.185039863,,,1.107148718,-0.5,-1,Up,1.107148718,Up
C1ZL5AxmK_A,25,male,Mixed,0,FALSE,0,0,,1,3,No,8,3,4,1.5,3,2,1,1,3,8,10,2,18,2.5,0.9315964599,,,0.6435011088,2,1.5,Up,0.6435011088,Up
C1ZL5AxmK_A,23,male,Mixed,0,FALSE,0,0,,2,1,No,9,7,5,3.5,2,1,0.5,0,3,3,8,5,11,2.915475947,-0.6841368083,,,-0.5404195003,2.5,-1.5,FALSE,-0.5404195003,Down
C1ZL5AxmK_A,22,male,Asian,0,FALSE,0,0,,1,2,No,7,6,4,3,3,4,2,1,3,3,6,3,9,1,0,,,0,1,0,FALSE,0,Down
CwzjlmBLfrQ,22,female,White,0,FALSE,0,0,,1,3,No,4,7,2,3.5,3,7,3.5,2,3,6,10,4,16,0.7071067812,1.557407725,,,0.7853981634,-0.5,-0.5,Up,0.7853981634,Up
CwzjlmBLfrQ,19,female,White,1,TRUE,2,1,"38.54,62.97",2,3,Yes,5,7,3,3.5,3,2,1,1,1,5,11,6,16,0.5,#DIV/0!,,,-1.57,0,-0.5,FALSE,-1.57,Down
CwzjlmBLfrQ,42,female,White,0,FALSE,0,0,,1,3,No,9,8,5,4,3,2,1,1,3,10,10,0,20,2.236067977,-0.5463024898,,,-0.463647609,2,-1,FALSE,-0.463647609,Down
CwzjlmBLfrQ,27,male,White,0,FALSE,0,0,,1,1,No,3,7,2,3.5,3,6,3,2,3,7,8,1,15,0.5,#DIV/0!,,,-1.57,0,-0.5,FALSE,-1.57,Down
CwzjlmBLfrQ,38,male,White,0,FALSE,0,0,,2,2,No,0,10,0,5,2,10,5,3,4,10,14,4,24,3.16227766,-0.1425465431,,,1.249045772,-1,-3,Up,1.249045772,Up
CwzjlmBLfrQ,56,male,White,1,TRUE,2,1,"258.02,302.09",1,0,No,8,7,4,3.5,3,8,4,2,3,6,7,1,13,1.118033989,0.5463024898,,,0.463647609,-1,-0.5,Up,0.463647609,Up
CwzjlmBLfrQ,26,male,White,1,TRUE,3,1,"61.47,180.27,316.57",1,1,No,3,8,2,4,3,8,4,2,3,6,10,4,16,1.414213562,1.557407725,,,0.7853981634,-1,-1,Up,0.7853981634,Up
CwzjlmBLfrQ,26,male,Asian,0,FALSE,0,0,,1,0,No,6,5,3,2.5,3,3,1.5,1,3,1,4,3,5,1.58113883,0.3462535495,,,0.3217505544,1.5,0.5,Up,0.3217505544,Up
zx_dTSPzXlk,45,female,White ,1,TRUE,1,1,12.17,2,3,No,4,6,2,3,2,6,3,2,2,9,11,2,20,1.414213562,1.557407725,,,0.7853981634,-1,-1,Up,0.7853981634,Up
zx_dTSPzXlk,21,female,White,0,FALSE,0,0,,1,3,No,10,4,5,2,1,3,1.5,1,1,8,11,3,19,1.118033989,-2.185039863,,,1.107148718,-0.5,-1,Up,1.107148718,Up
zx_dTSPzXlk,24,female,White,1,TRUE,1,1,10.7,2,1,No,7,10,4,5,2,10,5,3,3,8,13,5,21,3.605551275,14.10141995,,,0.9827937232,-2,-3,Up,0.9827937232,Up
zx_dTSPzXlk,25,female,White,0,FALSE,0,0,,2,3,No,7,4,4,2,1,2,1,1,2,7,12,5,19,1.414213562,-1.557407725,,,-0.7853981634,1,-1,FALSE,-0.7853981634,Down
zx_dTSPzXlk,68,female,White,0,FALSE,0,0,,1,0,No,10,10,5,5,3,5,2.5,1,3,6,12,6,18,2.061552813,-1.157821282,,,-1.325817664,0.5,-2,FALSE,-1.325817664,Down
zx_dTSPzXlk,27,female,White,1,TRUE,1,1,134.52,1,3,No,2,9,1,4.5,2,10,5,3,3,5,13,8,18,3.201562119,3.009569674,,,0.8960553846,-2,-2.5,Up,0.8960553846,Up
zx_dTSPzXlk,58,female,White,0,FALSE,0,0,,2,3,No,3,4,2,2,2,7,3.5,2,4,10,13,3,23,0.5,0,,,0,0.5,0,FALSE,0,Down
zx_dTSPzXlk,30,male,White,0,FALSE,0,0,,0,1,No,4,8,2,4,3,1,0.5,0,3,11,15,4,26,2.692582404,-0.4227932187,,,-0.3805063771,2.5,-1,FALSE,-0.3805063771,Down
zx_dTSPzXlk,42,male,White,0,FALSE,0,0,,1,4,No,10,10,5,5,3,1,0.5,0,3,6,9,3,15,3.201562119,-1.029638557,,,-0.6747409422,2.5,-2,FALSE,-0.6747409422,Down
zx_dTSPzXlk,26,male,Mixed,0,FALSE,0,0,,3,4,No,3,7,2,3.5,2,3,1.5,1,1,10,14,4,24,1.58113883,-0.1425465431,,,1.249045772,-0.5,-1.5,Up,1.249045772,Up
zx_dTSPzXlk,68,female,Black,1,TRUE,1,2,39.33,1,3,No,3,4,2,2,3,6,3,2,1,4,6,2,10,2.236067977,-0.5463024898,,,-0.463647609,-2,1,FALSE,-0.463647609,Down
